cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,cand_name,cand_pty_affil,cand_office,tran_id,file_num,memo_cd,memo_text,sub_id
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,20,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15733,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,20,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15734,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,20,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15735,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,24,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15736,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15744,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15745,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15746,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15747,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15748,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,15,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15725,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,2,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15714,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,150,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15775,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,250,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15779,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,500,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15784,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,1,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15713,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,5,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15715,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,5,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15716,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,10,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15717,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,10,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15718,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,10,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15719,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,10,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15720,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,10,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15721,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,10,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15722,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,15,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15723,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,15,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15724,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901500,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10052021,50,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15757,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901500,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10052021,1000,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15789,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10132021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15739,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10132021,2900,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15792,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15740,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15741,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15742,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15743,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15764,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10202021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15765,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901500,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10052021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15737,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901500,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10052021,25,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15738,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,500,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15788,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,1000,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15790,1552301,X,NA,4122120211386314e3
C00432260,A,M11,G2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,2900,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15791,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,2900,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15793,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,200,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15777,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,205,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15778,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,250,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15780,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,300,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15781,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,350,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15782,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,400,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15783,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,500,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15785,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,500,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15786,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,500,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15787,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,50,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15758,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,50,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15759,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,50,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15760,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,50,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15761,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,50,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15762,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,75,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15763,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15766,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15767,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15768,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15769,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15770,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15771,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15772,1552301,NA,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15773,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,100,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15774,1552301,X,NA,4122120211386314e3
C00432260,A,M11,P2022,202112179469901540,24K,CCM,ERIC BURLISON FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,10262021,175,C00788414,H2MO07143,"BURLISON, ERIC",REP,H,SB23.15776,1552301,X,NA,4122120211386314e3
C00353797,N,M11,P2022,202111179468566300,24K,CCM,GRAVES FOR CONGRESS,WASHINGTON,DC,641082642,NA,NA,10192021,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B5985DED490C6416F893,1548661,NA,NA,4111820211378700300
C00639310,A,MY,P2022,202111299469525600,24K,CCM,LUCAS KUNCE FOR MISSOURI,INDEPENDENCE,MO,64051,NA,NA,06292021,1000,C00771972,S2MO00528,"KUNCE, LUCAS",DEM,S,SB23.4128,1550169,NA,NA,4120120211380245500
C00142711,N,M12,G2022,202112179469909470,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,NA,NA,11012021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,AE13217ED470E4856D7,1552343,NA,NA,4122120211386313700
C00281212,N,M12,P2022,2.0211217946990358e+17,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,NA,NA,11292021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,F58D42FA198AFC8961F,1552314,NA,NA,4122120211386315e3
C00345793,N,M12,P2022,202112099469826980,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,11222021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,6043D42CDB1ED7CAEE3,1551167,NA,NA,4121020211384233e3
C00268904,N,M12,P2022,202112099469828670,24K,CCM,SCHMITT FOR SENATE,SAINT LOUIS,MO,63122,NA,NA,11242021,2000,C00775015,S2MO00544,"SCHMITT, ERIC",REP,S,B17C2193FBEDC45DBBEE,1551223,NA,NA,4121120211385115600
C00078451,N,M12,G2022,202112139469843460,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,11162021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,84909947,1551525,NA,NA,4121520211386010600
C00107235,N,M12,P2022,202112209474715140,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,11022021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,98A1425BB6A248D2368,1553054,NA,NA,4122820211386740700
C00107235,N,M12,P2022,202112209474715140,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,11102021,5000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,D8854CCB418DB680BF5,1553054,NA,NA,4122820211386740700
C00437517,N,MY,P2018,202111090300390530,24K,NA,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,05012018,2000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB111621051232,1548341,NA,NA,2111720211378647e3
C00437517,N,MY,G2020,202111090300390500,24K,NA,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,03132020,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB111621049730,1548341,NA,NA,2111720211378647e3
C00029504,A,M10,P2022,202111169468504670,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,09152021,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,84632488,1548383,NA,NA,4111820211378699e3
C00411769,N,M11,G2021,202111169468504700,24K,CCM,"BLAINE FOR CONGRESS, INC.",COLUMBIA,MO,65205,NA,NA,10142021,5000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.13838,1548389,NA,NA,4111720211378641400
C00479998,N,YE,P2022,202201049474867170,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,12212021,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,SB23.6345,1554179,NA,NA,4010520221388208e3
C00542365,N,30S,P2022,202112029469566900,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,10202021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,E29D04E6DB6ABE6A021,1550445,NA,NA,4120320211383972400
C00030718,N,M12,P2022,202112209474517060,24K,ORG,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,11182021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,BDAA4FEF7DF194DA7861,1552695,NA,NA,4122220211386488e3
C00030718,N,M12,P2022,202112209474517060,24K,ORG,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,11182021,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BBCFE53FA03D84341829,1552695,NA,NA,4122220211386488e3
C00030718,N,M12,P2022,202112209474517060,24K,ORG,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,11182021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,BCF0AFE55B2C44A7B992,1552695,NA,NA,4122220211386488e3
C00088591,N,M12,P2022,202112209474557250,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,11292021,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B806047,1552792,NA,NA,4122220211386486300
C00097568,N,M12,P2022,202112209474469280,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,11082021,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,84894598,1552640,NA,CONTRIBUTION,4122120211386317e3
C00097568,N,M12,P2022,202112209474469280,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,11082021,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,84894579,1552640,NA,CONTRIBUTION,4122120211386317e3
C00032698,A,M10,P2022,202111099468473120,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,09222021,4000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,26149589,1547605,NA,2022 PRIMARY ELECTION,4111120211378294300
C00032698,A,M10,P2022,202111099468473120,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,09222021,1000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,26149595,1547605,NA,2022 PRIMARY ELECTION,4111120211378294300
C00032698,A,M10,P2022,202111099468473120,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,DC,63022,NA,NA,09222021,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,26149628,1547605,NA,2022 PRIMARY ELECTION,4111120211378294300
C00227744,A,M8,P2022,202111099468473700,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,07222021,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,26069354,1547630,NA,NA,4111120211378294300
C00080515,N,YE,P2022,202201069474884260,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,08192021,-5000,C00304758,S0MO00183,"BLUNT, ROY",REP,S,9E0883BE0C9EC099D69,1554662,NA,NA,4010820221388297700
C00432260,A,M10,P2022,202111199468635940,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,09232021,42,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,SE.15233,1549277,NA,NA,4112620211379934e3
C00432260,A,M10,P2022,202111199468635900,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,09012021,189,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,SE.15229,1549277,NA,NA,4112620211379934e3
C00432260,A,M10,P2022,202111199468635900,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,09012021,56,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,SE.15230,1549277,NA,NA,4112620211379934e3
C00432260,A,M10,P2022,202111199468635900,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,09022021,56,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,SE.15231,1549277,NA,NA,4112620211379934e3
C00432260,A,M10,P2022,202111199468635900,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,09072021,324,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,SE.15232,1549277,NA,NA,4112620211379934e3
C00432260,A,M10,P2022,202111199468635940,24E,ORG,CLUB FOR GROWTH,WASHINGTON,DC,20036,NA,NA,09242021,41,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,SE.15234,1549277,NA,NA,4112620211379934e3
C00552851,N,M11,P2022,202111199468721060,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,10052021,108,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,E41966F6191D5437180D,1549485,NA,NA,4112320211379144700
C00552851,N,M11,P2022,202111199468721060,24E,ORG,ENVISION MARKETING,LYNCHBURG,VA,245024202,NA,NA,10292021,16559,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,E0180711A8900438DB94,1549485,NA,NA,4112320211379144700
C00552851,N,M11,P2022,202111199468721100,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,10122021,7,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,E07ADDD4E2DEE457BA69,1549485,NA,NA,4112320211379144700
C00552851,N,M11,P2022,202111199468721100,24E,PAC,HOUSE FREEDOM FUND,WASHINGTON,DC,200031021,NA,NA,10202021,2,H2MO07143,H2MO07143,"BURLISON, ERIC",REP,H,E14AA11E968554BF3B6B,1549485,NA,NA,4112320211379144700
